#
#--------------------------------------------------------------------------------
##ASTER 14.06.00 CONCEPT t2 CALCULE LE 10/08/2022 A 00:31:39 DE TYPE TABLE_SDASTER
INTITULE         NOEUD    RESU     NOM_CHAM         NUME_ORDRE   INST         ABSC_CURV    COOR_X       COOR_Y       COOR_Z       VMIS         TRESCA       TRACE        DETER       
StressInBal      N4202    resImp   SIGM_NOEU                  35  3.46535E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  3.05110E-02  3.18428E-02 -7.83272E-02 -1.17378E-05
StressInBal      N4196    resImp   SIGM_NOEU                  36  3.56436E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  3.07784E-02  3.21219E-02 -7.90132E-02 -1.20488E-05
StressInBal      N4197    resImp   SIGM_NOEU                  36  3.56436E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  3.16847E-02  3.30527E-02 -8.13050E-02 -1.31248E-05
StressInBal      N4198    resImp   SIGM_NOEU                  36  3.56436E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  3.01681E-02  3.03845E-02 -8.87893E-02 -1.89786E-05
StressInBal      N4199    resImp   SIGM_NOEU                  36  3.56436E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  2.99006E-02  2.99830E-02 -9.08924E-02 -2.07620E-05
StressInBal      N4200    resImp   SIGM_NOEU                  36  3.56436E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  3.01678E-02  3.03843E-02 -8.87886E-02 -1.89782E-05
StressInBal      N4201    resImp   SIGM_NOEU                  36  3.56436E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  3.16843E-02  3.30522E-02 -8.13043E-02 -1.31245E-05
StressInBal      N4202    resImp   SIGM_NOEU                  36  3.56436E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  3.07774E-02  3.21208E-02 -7.90108E-02 -1.20478E-05
StressInBal      N4196    resImp   SIGM_NOEU                  37  3.66337E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  3.27901E-02  3.42218E-02 -8.41729E-02 -1.45660E-05
StressInBal      N4197    resImp   SIGM_NOEU                  37  3.66337E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  3.37553E-02  3.52129E-02 -8.66163E-02 -1.58683E-05
StressInBal      N4198    resImp   SIGM_NOEU                  37  3.66337E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  3.21394E-02  3.23701E-02 -9.45906E-02 -2.29469E-05
StressInBal      N4199    resImp   SIGM_NOEU                  37  3.66337E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  3.18544E-02  3.19421E-02 -9.68313E-02 -2.51034E-05
StressInBal      N4200    resImp   SIGM_NOEU                  37  3.66337E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  3.21391E-02  3.23698E-02 -9.45899E-02 -2.29464E-05
StressInBal      N4201    resImp   SIGM_NOEU                  37  3.66337E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  3.37548E-02  3.52124E-02 -8.66156E-02 -1.58679E-05
StressInBal      N4202    resImp   SIGM_NOEU                  37  3.66337E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  3.27890E-02  3.42207E-02 -8.41704E-02 -1.45648E-05
StressInBal      N4196    resImp   SIGM_NOEU                  38  3.76238E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  3.64984E-02  3.80927E-02 -9.36841E-02 -2.00810E-05
StressInBal      N4197    resImp   SIGM_NOEU                  38  3.76238E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  3.75722E-02  3.91949E-02 -9.64068E-02 -2.18796E-05
StressInBal      N4198    resImp   SIGM_NOEU                  38  3.76238E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  3.57733E-02  3.60301E-02 -1.05284E-01 -3.16425E-05
StressInBal      N4199    resImp   SIGM_NOEU                  38  3.76238E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  3.54560E-02  3.55536E-02 -1.07779E-01 -3.46166E-05
StressInBal      N4200    resImp   SIGM_NOEU                  38  3.76238E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  3.57730E-02  3.60299E-02 -1.05284E-01 -3.16417E-05
StressInBal      N4201    resImp   SIGM_NOEU                  38  3.76238E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  3.75717E-02  3.91943E-02 -9.64060E-02 -2.18791E-05
StressInBal      N4202    resImp   SIGM_NOEU                  38  3.76238E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  3.64972E-02  3.80915E-02 -9.36813E-02 -2.00793E-05
StressInBal      N4196    resImp   SIGM_NOEU                  39  3.86139E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  4.18138E-02  4.36412E-02 -1.07317E-01 -3.01825E-05
StressInBal      N4197    resImp   SIGM_NOEU                  39  3.86139E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  4.30432E-02  4.49026E-02 -1.10440E-01 -3.28911E-05
StressInBal      N4198    resImp   SIGM_NOEU                  39  3.86139E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  4.09819E-02  4.12762E-02 -1.20613E-01 -4.75721E-05
StressInBal      N4199    resImp   SIGM_NOEU                  39  3.86139E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  4.06184E-02  4.07301E-02 -1.23470E-01 -5.20442E-05
StressInBal      N4200    resImp   SIGM_NOEU                  39  3.86139E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  4.09816E-02  4.12760E-02 -1.20612E-01 -4.75710E-05
StressInBal      N4201    resImp   SIGM_NOEU                  39  3.86139E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  4.30426E-02  4.49019E-02 -1.10439E-01 -3.28904E-05
StressInBal      N4202    resImp   SIGM_NOEU                  39  3.86139E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  4.18124E-02  4.36398E-02 -1.07314E-01 -3.01799E-05
StressInBal      N4196    resImp   SIGM_NOEU                  40  3.96040E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  4.86078E-02  5.07332E-02 -1.24742E-01 -4.73975E-05
StressInBal      N4197    resImp   SIGM_NOEU                  40  3.96040E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  5.00362E-02  5.21980E-02 -1.28377E-01 -5.16592E-05
StressInBal      N4198    resImp   SIGM_NOEU                  40  3.96040E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  4.76395E-02  4.79818E-02 -1.40205E-01 -7.47240E-05
StressInBal      N4199    resImp   SIGM_NOEU                  40  3.96040E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  4.72169E-02  4.73467E-02 -1.43528E-01 -8.17499E-05
StressInBal      N4200    resImp   SIGM_NOEU                  40  3.96040E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  4.76392E-02  4.79815E-02 -1.40204E-01 -7.47223E-05
StressInBal      N4201    resImp   SIGM_NOEU                  40  3.96040E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  5.00355E-02  5.21973E-02 -1.28376E-01 -5.16581E-05
StressInBal      N4202    resImp   SIGM_NOEU                  40  3.96040E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  4.86062E-02  5.07315E-02 -1.24739E-01 -4.73934E-05
StressInBal      N4196    resImp   SIGM_NOEU                  41  4.05941E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  5.63395E-02  5.88039E-02 -1.44573E-01 -7.37809E-05
StressInBal      N4197    resImp   SIGM_NOEU                  41  4.05941E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  5.79943E-02  6.05004E-02 -1.48790E-01 -8.04254E-05
StressInBal      N4198    resImp   SIGM_NOEU                  41  4.05941E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  5.52161E-02  5.56129E-02 -1.62501E-01 -1.16343E-04
StressInBal      N4199    resImp   SIGM_NOEU                  41  4.05941E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  5.47261E-02  5.48766E-02 -1.66353E-01 -1.27283E-04
StressInBal      N4200    resImp   SIGM_NOEU                  41  4.05941E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  5.52157E-02  5.56126E-02 -1.62500E-01 -1.16340E-04
StressInBal      N4201    resImp   SIGM_NOEU                  41  4.05941E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  5.79936E-02  6.04996E-02 -1.48789E-01 -8.04237E-05
StressInBal      N4202    resImp   SIGM_NOEU                  41  4.05941E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  5.63377E-02  5.88020E-02 -1.44569E-01 -7.37747E-05
StressInBal      N4196    resImp   SIGM_NOEU                  42  4.15842E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  6.42066E-02  6.70160E-02 -1.64751E-01 -1.09180E-04
StressInBal      N4197    resImp   SIGM_NOEU                  42  4.15842E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  6.60918E-02  6.89482E-02 -1.69561E-01 -1.19025E-04
StressInBal      N4198    resImp   SIGM_NOEU                  42  4.15842E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  6.29253E-02  6.33777E-02 -1.85188E-01 -1.72190E-04
StressInBal      N4199    resImp   SIGM_NOEU                  42  4.15842E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  6.23668E-02  6.25383E-02 -1.89578E-01 -1.88384E-04
StressInBal      N4200    resImp   SIGM_NOEU                  42  4.15842E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  6.29249E-02  6.33773E-02 -1.85187E-01 -1.72186E-04
StressInBal      N4201    resImp   SIGM_NOEU                  42  4.15842E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  6.60910E-02  6.89473E-02 -1.69560E-01 -1.19022E-04
StressInBal      N4202    resImp   SIGM_NOEU                  42  4.15842E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  6.42045E-02  6.70139E-02 -1.64747E-01 -1.09171E-04
StressInBal      N4196    resImp   SIGM_NOEU                  43  4.25743E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  7.17680E-02  7.49089E-02 -1.84146E-01 -1.52450E-04
StressInBal      N4197    resImp   SIGM_NOEU                  43  4.25743E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  7.38747E-02  7.70677E-02 -1.89525E-01 -1.66207E-04
StressInBal      N4198    resImp   SIGM_NOEU                  43  4.25743E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  7.03350E-02  7.08407E-02 -2.06994E-01 -2.40456E-04
StressInBal      N4199    resImp   SIGM_NOEU                  43  4.25743E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  6.97107E-02  6.99023E-02 -2.11901E-01 -2.63073E-04
StressInBal      N4200    resImp   SIGM_NOEU                  43  4.25743E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  7.03345E-02  7.08402E-02 -2.06992E-01 -2.40451E-04
StressInBal      N4201    resImp   SIGM_NOEU                  43  4.25743E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  7.38737E-02  7.70667E-02 -1.89523E-01 -1.66203E-04
StressInBal      N4202    resImp   SIGM_NOEU                  43  4.25743E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  7.17656E-02  7.49065E-02 -1.84140E-01 -1.52437E-04
StressInBal      N4196    resImp   SIGM_NOEU                  44  4.35644E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  7.88411E-02  8.22921E-02 -2.02288E-01 -2.02089E-04
StressInBal      N4197    resImp   SIGM_NOEU                  44  4.35644E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  8.11550E-02  8.46630E-02 -2.08200E-01 -2.20336E-04
StressInBal      N4198    resImp   SIGM_NOEU                  44  4.35644E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  7.72662E-02  7.78219E-02 -2.27391E-01 -3.18776E-04
StressInBal      N4199    resImp   SIGM_NOEU                  44  4.35644E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  7.65804E-02  7.67909E-02 -2.32782E-01 -3.48761E-04
StressInBal      N4200    resImp   SIGM_NOEU                  44  4.35644E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  7.72657E-02  7.78214E-02 -2.27390E-01 -3.18769E-04
StressInBal      N4201    resImp   SIGM_NOEU                  44  4.35644E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  8.11540E-02  8.46618E-02 -2.08198E-01 -2.20332E-04
StressInBal      N4202    resImp   SIGM_NOEU                  44  4.35644E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  7.88386E-02  8.22895E-02 -2.02282E-01 -2.02072E-04
StressInBal      N4196    resImp   SIGM_NOEU                  45  4.45545E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  8.52554E-02  8.89875E-02 -2.18741E-01 -2.55514E-04
StressInBal      N4197    resImp   SIGM_NOEU                  45  4.45545E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  8.77572E-02  9.15507E-02 -2.25135E-01 -2.78595E-04
StressInBal      N4198    resImp   SIGM_NOEU                  45  4.45545E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  8.35519E-02  8.41528E-02 -2.45889E-01 -4.03072E-04
StressInBal      N4199    resImp   SIGM_NOEU                  45  4.45545E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  8.28102E-02  8.30378E-02 -2.51719E-01 -4.40986E-04
StressInBal      N4200    resImp   SIGM_NOEU                  45  4.45545E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  8.35513E-02  8.41523E-02 -2.45887E-01 -4.03062E-04
StressInBal      N4201    resImp   SIGM_NOEU                  45  4.45545E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  8.77561E-02  9.15495E-02 -2.25133E-01 -2.78589E-04
StressInBal      N4202    resImp   SIGM_NOEU                  45  4.45545E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  8.52526E-02  8.89847E-02 -2.18735E-01 -2.55492E-04
StressInBal      N4196    resImp   SIGM_NOEU                  46  4.55446E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  9.08561E-02  9.48336E-02 -2.33108E-01 -3.09234E-04
StressInBal      N4197    resImp   SIGM_NOEU                  46  4.55446E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  9.35220E-02  9.75648E-02 -2.39923E-01 -3.37176E-04
StressInBal      N4198    resImp   SIGM_NOEU                  46  4.55446E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  8.90403E-02  8.96807E-02 -2.62041E-01 -4.87832E-04
StressInBal      N4199    resImp   SIGM_NOEU                  46  4.55446E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  8.82499E-02  8.84924E-02 -2.68254E-01 -5.33721E-04
StressInBal      N4200    resImp   SIGM_NOEU                  46  4.55446E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  8.90397E-02  8.96801E-02 -2.62039E-01 -4.87821E-04
StressInBal      N4201    resImp   SIGM_NOEU                  46  4.55446E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  9.35208E-02  9.75635E-02 -2.39921E-01 -3.37168E-04
StressInBal      N4202    resImp   SIGM_NOEU                  46  4.55446E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  9.08531E-02  9.48306E-02 -2.33101E-01 -3.09208E-04
StressInBal      N4196    resImp   SIGM_NOEU                  47  4.65347E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  9.55080E-02  9.96893E-02 -2.45042E-01 -3.59196E-04
StressInBal      N4197    resImp   SIGM_NOEU                  47  4.65347E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  9.83103E-02  1.02560E-01 -2.52206E-01 -3.91657E-04
StressInBal      N4198    resImp   SIGM_NOEU                  47  4.65347E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  9.35991E-02  9.42723E-02 -2.75457E-01 -5.66661E-04
StressInBal      N4199    resImp   SIGM_NOEU                  47  4.65347E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  9.27682E-02  9.30231E-02 -2.81988E-01 -6.19966E-04
StressInBal      N4200    resImp   SIGM_NOEU                  47  4.65347E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  9.35984E-02  9.42717E-02 -2.75455E-01 -5.66648E-04
StressInBal      N4201    resImp   SIGM_NOEU                  47  4.65347E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  9.83090E-02  1.02559E-01 -2.52204E-01 -3.91649E-04
StressInBal      N4202    resImp   SIGM_NOEU                  47  4.65347E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  9.55048E-02  9.96861E-02 -2.45034E-01 -3.59166E-04
StressInBal      N4196    resImp   SIGM_NOEU                  48  4.75248E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  9.90989E-02  1.03437E-01 -2.54254E-01 -4.01251E-04
StressInBal      N4197    resImp   SIGM_NOEU                  48  4.75248E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  1.02007E-01  1.06416E-01 -2.61688E-01 -4.37513E-04
StressInBal      N4198    resImp   SIGM_NOEU                  48  4.75248E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  9.71182E-02  9.78167E-02 -2.85813E-01 -6.33009E-04
StressInBal      N4199    resImp   SIGM_NOEU                  48  4.75248E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  9.62560E-02  9.65205E-02 -2.92590E-01 -6.92555E-04
StressInBal      N4200    resImp   SIGM_NOEU                  48  4.75248E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  9.71175E-02  9.78160E-02 -2.85811E-01 -6.32994E-04
StressInBal      N4201    resImp   SIGM_NOEU                  48  4.75248E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  1.02005E-01  1.06415E-01 -2.61686E-01 -4.37504E-04
StressInBal      N4202    resImp   SIGM_NOEU                  48  4.75248E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  9.90956E-02  1.03434E-01 -2.54247E-01 -4.01217E-04
StressInBal      N4196    resImp   SIGM_NOEU                  49  4.85149E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  1.01542E-01  1.05988E-01 -2.60523E-01 -4.31672E-04
StressInBal      N4197    resImp   SIGM_NOEU                  49  4.85149E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  1.04522E-01  1.09040E-01 -2.68141E-01 -4.70681E-04
StressInBal      N4198    resImp   SIGM_NOEU                  49  4.85149E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  9.95127E-02  1.00228E-01 -2.92860E-01 -6.80995E-04
StressInBal      N4199    resImp   SIGM_NOEU                  49  4.85149E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  9.86293E-02  9.89003E-02 -2.99804E-01 -7.45055E-04
StressInBal      N4200    resImp   SIGM_NOEU                  49  4.85149E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  9.95120E-02  1.00228E-01 -2.92858E-01 -6.80980E-04
StressInBal      N4201    resImp   SIGM_NOEU                  49  4.85149E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  1.04520E-01  1.09038E-01 -2.68138E-01 -4.70671E-04
StressInBal      N4202    resImp   SIGM_NOEU                  49  4.85149E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  1.01539E-01  1.05984E-01 -2.60516E-01 -4.31636E-04
StressInBal      N4196    resImp   SIGM_NOEU                  50  4.95050E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  1.02779E-01  1.07278E-01 -2.63698E-01 -4.47650E-04
StressInBal      N4197    resImp   SIGM_NOEU                  50  4.95050E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  1.05795E-01  1.10368E-01 -2.71408E-01 -4.88097E-04
StressInBal      N4198    resImp   SIGM_NOEU                  50  4.95050E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  1.00725E-01  1.01449E-01 -2.96428E-01 -7.06188E-04
StressInBal      N4199    resImp   SIGM_NOEU                  50  4.95050E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  9.98307E-02  1.00105E-01 -3.03456E-01 -7.72616E-04
StressInBal      N4200    resImp   SIGM_NOEU                  50  4.95050E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  1.00724E-01  1.01449E-01 -2.96426E-01 -7.06172E-04
StressInBal      N4201    resImp   SIGM_NOEU                  50  4.95050E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  1.05793E-01  1.10366E-01 -2.71405E-01 -4.88087E-04
StressInBal      N4202    resImp   SIGM_NOEU                  50  4.95050E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  1.02775E-01  1.07275E-01 -2.63691E-01 -4.47612E-04
StressInBal      N4196    resImp   SIGM_NOEU                  51  5.04950E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  1.02779E-01  1.07278E-01 -2.63702E-01 -4.47675E-04
StressInBal      N4197    resImp   SIGM_NOEU                  51  5.04950E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  1.05795E-01  1.10368E-01 -2.71410E-01 -4.88114E-04
StressInBal      N4198    resImp   SIGM_NOEU                  51  5.04950E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  1.00725E-01  1.01450E-01 -2.96430E-01 -7.06204E-04
StressInBal      N4199    resImp   SIGM_NOEU                  51  5.04950E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  9.98313E-02  1.00106E-01 -3.03458E-01 -7.72633E-04
StressInBal      N4200    resImp   SIGM_NOEU                  51  5.04950E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  1.00725E-01  1.01449E-01 -2.96428E-01 -7.06188E-04
StressInBal      N4201    resImp   SIGM_NOEU                  51  5.04950E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  1.05794E-01  1.10367E-01 -2.71408E-01 -4.88104E-04
StressInBal      N4202    resImp   SIGM_NOEU                  51  5.04950E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  1.02776E-01  1.07275E-01 -2.63695E-01 -4.47637E-04
StressInBal      N4196    resImp   SIGM_NOEU                  52  5.14851E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  1.01543E-01  1.05988E-01 -2.60535E-01 -4.31744E-04
StressInBal      N4197    resImp   SIGM_NOEU                  52  5.14851E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  1.04523E-01  1.09041E-01 -2.68149E-01 -4.70731E-04
StressInBal      N4198    resImp   SIGM_NOEU                  52  5.14851E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  9.95144E-02  1.00230E-01 -2.92867E-01 -6.81043E-04
StressInBal      N4199    resImp   SIGM_NOEU                  52  5.14851E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  9.86311E-02  9.89021E-02 -2.99810E-01 -7.45102E-04
StressInBal      N4200    resImp   SIGM_NOEU                  52  5.14851E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  9.95137E-02  1.00229E-01 -2.92864E-01 -6.81027E-04
StressInBal      N4201    resImp   SIGM_NOEU                  52  5.14851E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  1.04522E-01  1.09040E-01 -2.68147E-01 -4.70721E-04
StressInBal      N4202    resImp   SIGM_NOEU                  52  5.14851E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  1.01540E-01  1.05984E-01 -2.60527E-01 -4.31707E-04
StressInBal      N4196    resImp   SIGM_NOEU                  53  5.24752E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  9.91001E-02  1.03437E-01 -2.54273E-01 -4.01363E-04
StressInBal      N4197    resImp   SIGM_NOEU                  53  5.24752E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  1.02009E-01  1.06418E-01 -2.61702E-01 -4.37591E-04
StressInBal      N4198    resImp   SIGM_NOEU                  53  5.24752E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  9.71210E-02  9.78194E-02 -2.85824E-01 -6.33083E-04
StressInBal      N4199    resImp   SIGM_NOEU                  53  5.24752E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  9.62590E-02  9.65236E-02 -2.92600E-01 -6.92629E-04
StressInBal      N4200    resImp   SIGM_NOEU                  53  5.24752E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  9.71204E-02  9.78188E-02 -2.85822E-01 -6.33068E-04
StressInBal      N4201    resImp   SIGM_NOEU                  53  5.24752E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  1.02008E-01  1.06417E-01 -2.61699E-01 -4.37581E-04
StressInBal      N4202    resImp   SIGM_NOEU                  53  5.24752E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  9.90969E-02  1.03434E-01 -2.54266E-01 -4.01330E-04
StressInBal      N4196    resImp   SIGM_NOEU                  54  5.34653E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02  9.55097E-02  9.96893E-02 -2.45068E-01 -3.59340E-04
StressInBal      N4197    resImp   SIGM_NOEU                  54  5.34653E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02  9.83136E-02  1.02563E-01 -2.52224E-01 -3.91755E-04
StressInBal      N4198    resImp   SIGM_NOEU                  54  5.34653E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02  9.36030E-02  9.42760E-02 -2.75471E-01 -5.66756E-04
StressInBal      N4199    resImp   SIGM_NOEU                  54  5.34653E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02  9.27722E-02  9.30273E-02 -2.82002E-01 -6.20060E-04
StressInBal      N4200    resImp   SIGM_NOEU                  54  5.34653E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02  9.36024E-02  9.42754E-02 -2.75469E-01 -5.66743E-04
StressInBal      N4201    resImp   SIGM_NOEU                  54  5.34653E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02  9.83123E-02  1.02561E-01 -2.52222E-01 -3.91747E-04
StressInBal      N4202    resImp   SIGM_NOEU                  54  5.34653E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02  9.55066E-02  9.96861E-02 -2.45060E-01 -3.59309E-04
