#
#--------------------------------------------------------------------------------
##ASTER 14.06.00 CONCEPT t3 CALCULE LE 10/08/2022 A 00:31:39 DE TYPE TABLE_SDASTER
INTITULE         NOEUD    RESU     NOM_CHAM         NUME_ORDRE   INST         ABSC_CURV    COOR_X       COOR_Y       COOR_Z       SIXX         SIYY         SIZZ         SIXY        
StressInBal      N4201    resImp   SIGM_NOEU                  35  3.46535E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -1.50060E-02 -4.77025E-02 -1.78922E-02  9.00574E-04
StressInBal      N4202    resImp   SIGM_NOEU                  35  3.46535E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -1.53580E-02 -4.55633E-02 -1.74058E-02  5.01811E-03
StressInBal      N4196    resImp   SIGM_NOEU                  36  3.56436E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -1.54923E-02 -4.59627E-02 -1.75582E-02 -5.06171E-03
StressInBal      N4197    resImp   SIGM_NOEU                  36  3.56436E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -1.51370E-02 -4.81195E-02 -1.80486E-02 -9.08126E-04
StressInBal      N4198    resImp   SIGM_NOEU                  36  3.56436E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.93250E-02 -4.96943E-02 -1.97700E-02  9.54928E-05
StressInBal      N4199    resImp   SIGM_NOEU                  36  3.56436E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -2.04134E-02 -5.02190E-02 -2.02599E-02  1.30160E-07
StressInBal      N4200    resImp   SIGM_NOEU                  36  3.56436E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.93248E-02 -4.96940E-02 -1.97699E-02 -9.52247E-05
StressInBal      N4201    resImp   SIGM_NOEU                  36  3.56436E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -1.51370E-02 -4.81190E-02 -1.80484E-02  9.08439E-04
StressInBal      N4202    resImp   SIGM_NOEU                  36  3.56436E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -1.54920E-02 -4.59611E-02 -1.75577E-02  5.06192E-03
StressInBal      N4196    resImp   SIGM_NOEU                  37  3.66337E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -1.65029E-02 -4.89653E-02 -1.87048E-02 -5.39253E-03
StressInBal      N4197    resImp   SIGM_NOEU                  37  3.66337E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -1.61253E-02 -5.12634E-02 -1.92276E-02 -9.67500E-04
StressInBal      N4198    resImp   SIGM_NOEU                  37  3.66337E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -2.05875E-02 -5.29414E-02 -2.10617E-02  1.01742E-04
StressInBal      N4199    resImp   SIGM_NOEU                  37  3.66337E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -2.17471E-02 -5.35004E-02 -2.15837E-02  1.38555E-07
StressInBal      N4200    resImp   SIGM_NOEU                  37  3.66337E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -2.05873E-02 -5.29410E-02 -2.10615E-02 -1.01456E-04
StressInBal      N4201    resImp   SIGM_NOEU                  37  3.66337E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -1.61253E-02 -5.12628E-02 -1.92274E-02  9.67833E-04
StressInBal      N4202    resImp   SIGM_NOEU                  37  3.66337E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -1.65026E-02 -4.89636E-02 -1.87043E-02  5.39275E-03
StressInBal      N4196    resImp   SIGM_NOEU                  38  3.76238E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -1.83657E-02 -5.45001E-02 -2.08183E-02 -6.00235E-03
StressInBal      N4197    resImp   SIGM_NOEU                  38  3.76238E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -1.79472E-02 -5.70588E-02 -2.14009E-02 -1.07695E-03
StressInBal      N4198    resImp   SIGM_NOEU                  38  3.76238E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -2.29148E-02 -5.89269E-02 -2.34428E-02  1.13262E-04
StressInBal      N4199    resImp   SIGM_NOEU                  38  3.76238E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -2.42057E-02 -5.95492E-02 -2.40239E-02  1.54028E-07
StressInBal      N4200    resImp   SIGM_NOEU                  38  3.76238E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -2.29146E-02 -5.89264E-02 -2.34426E-02 -1.12944E-04
StressInBal      N4201    resImp   SIGM_NOEU                  38  3.76238E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -1.79471E-02 -5.70582E-02 -2.14007E-02  1.07732E-03
StressInBal      N4202    resImp   SIGM_NOEU                  38  3.76238E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -1.83654E-02 -5.44982E-02 -2.08177E-02  6.00260E-03
StressInBal      N4196    resImp   SIGM_NOEU                  39  3.86139E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -2.10358E-02 -6.24335E-02 -2.38477E-02 -6.87643E-03
StressInBal      N4197    resImp   SIGM_NOEU                  39  3.86139E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.05585E-02 -6.53656E-02 -2.45160E-02 -1.23383E-03
StressInBal      N4198    resImp   SIGM_NOEU                  39  3.86139E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -2.62506E-02 -6.75062E-02 -2.68557E-02  1.29773E-04
StressInBal      N4199    resImp   SIGM_NOEU                  39  3.86139E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -2.77298E-02 -6.82192E-02 -2.75215E-02  1.76205E-07
StressInBal      N4200    resImp   SIGM_NOEU                  39  3.86139E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -2.62504E-02 -6.75057E-02 -2.68555E-02 -1.29410E-04
StressInBal      N4201    resImp   SIGM_NOEU                  39  3.86139E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.05584E-02 -6.53649E-02 -2.45158E-02  1.23425E-03
StressInBal      N4202    resImp   SIGM_NOEU                  39  3.86139E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -2.10354E-02 -6.24314E-02 -2.38471E-02  6.87672E-03
StressInBal      N4196    resImp   SIGM_NOEU                  40  3.96040E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -2.44487E-02 -7.25739E-02 -2.77199E-02 -7.99369E-03
StressInBal      N4197    resImp   SIGM_NOEU                  40  3.96040E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.38963E-02 -7.59834E-02 -2.84977E-02 -1.43435E-03
StressInBal      N4198    resImp   SIGM_NOEU                  40  3.96040E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -3.05144E-02 -7.84722E-02 -3.12181E-02  1.50879E-04
StressInBal      N4199    resImp   SIGM_NOEU                  40  3.96040E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -3.22342E-02 -7.93012E-02 -3.19922E-02  2.04554E-07
StressInBal      N4200    resImp   SIGM_NOEU                  40  3.96040E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -3.05142E-02 -7.84717E-02 -3.12179E-02 -1.50457E-04
StressInBal      N4201    resImp   SIGM_NOEU                  40  3.96040E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.38962E-02 -7.59826E-02 -2.84975E-02  1.43484E-03
StressInBal      N4202    resImp   SIGM_NOEU                  40  3.96040E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -2.44482E-02 -7.25714E-02 -2.77192E-02  7.99402E-03
StressInBal      N4196    resImp   SIGM_NOEU                  41  4.05941E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -2.83327E-02 -8.41139E-02 -3.21265E-02 -9.26514E-03
StressInBal      N4197    resImp   SIGM_NOEU                  41  4.05941E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.76947E-02 -8.80666E-02 -3.30290E-02 -1.66255E-03
StressInBal      N4198    resImp   SIGM_NOEU                  41  4.05941E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -3.53668E-02 -9.09518E-02 -3.61826E-02  1.74896E-04
StressInBal      N4199    resImp   SIGM_NOEU                  41  4.05941E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -3.73603E-02 -9.19127E-02 -3.70799E-02  2.36820E-07
StressInBal      N4200    resImp   SIGM_NOEU                  41  4.05941E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -3.53664E-02 -9.09512E-02 -3.61824E-02 -1.74408E-04
StressInBal      N4201    resImp   SIGM_NOEU                  41  4.05941E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.76947E-02 -8.80657E-02 -3.30288E-02  1.66312E-03
StressInBal      N4202    resImp   SIGM_NOEU                  41  4.05941E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -2.83321E-02 -8.41111E-02 -3.21257E-02  9.26553E-03
StressInBal      N4196    resImp   SIGM_NOEU                  42  4.15842E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -3.22848E-02 -9.58561E-02 -3.66104E-02 -1.05589E-02
StressInBal      N4197    resImp   SIGM_NOEU                  42  4.15842E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -3.15598E-02 -1.00362E-01 -3.76397E-02 -1.89474E-03
StressInBal      N4198    resImp   SIGM_NOEU                  42  4.15842E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -4.03041E-02 -1.03650E-01 -4.12341E-02  1.99334E-04
StressInBal      N4199    resImp   SIGM_NOEU                  42  4.15842E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -4.25761E-02 -1.04745E-01 -4.22568E-02  2.69659E-07
StressInBal      N4200    resImp   SIGM_NOEU                  42  4.15842E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -4.03037E-02 -1.03649E-01 -4.12338E-02 -1.98779E-04
StressInBal      N4201    resImp   SIGM_NOEU                  42  4.15842E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -3.15598E-02 -1.00360E-01 -3.76395E-02  1.89539E-03
StressInBal      N4202    resImp   SIGM_NOEU                  42  4.15842E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -3.22842E-02 -9.58529E-02 -3.66095E-02  1.05593E-02
StressInBal      N4196    resImp   SIGM_NOEU                  43  4.25743E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -3.60835E-02 -1.07142E-01 -4.09202E-02 -1.18023E-02
StressInBal      N4197    resImp   SIGM_NOEU                  43  4.25743E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -3.52748E-02 -1.12179E-01 -4.20713E-02 -2.11791E-03
StressInBal      N4198    resImp   SIGM_NOEU                  43  4.25743E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -4.50496E-02 -1.15855E-01 -4.60892E-02  2.22822E-04
StressInBal      N4199    resImp   SIGM_NOEU                  43  4.25743E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -4.75894E-02 -1.17079E-01 -4.72324E-02  3.01230E-07
StressInBal      N4200    resImp   SIGM_NOEU                  43  4.25743E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -4.50492E-02 -1.15854E-01 -4.60889E-02 -2.22201E-04
StressInBal      N4201    resImp   SIGM_NOEU                  43  4.25743E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -3.52747E-02 -1.12177E-01 -4.20710E-02  2.11863E-03
StressInBal      N4202    resImp   SIGM_NOEU                  43  4.25743E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -3.60828E-02 -1.07138E-01 -4.09191E-02  1.18028E-02
StressInBal      N4196    resImp   SIGM_NOEU                  44  4.35644E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -3.96372E-02 -1.17699E-01 -4.49517E-02 -1.29654E-02
StressInBal      N4197    resImp   SIGM_NOEU                  44  4.35644E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -3.87499E-02 -1.23233E-01 -4.62168E-02 -2.32666E-03
StressInBal      N4198    resImp   SIGM_NOEU                  44  4.35644E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -4.94887E-02 -1.27272E-01 -5.06310E-02  2.44792E-04
StressInBal      N4199    resImp   SIGM_NOEU                  44  4.35644E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -5.22789E-02 -1.28616E-01 -5.18869E-02  3.30774E-07
StressInBal      N4200    resImp   SIGM_NOEU                  44  4.35644E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -4.94883E-02 -1.27271E-01 -5.06306E-02 -2.44110E-04
StressInBal      N4201    resImp   SIGM_NOEU                  44  4.35644E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -3.87499E-02 -1.23232E-01 -4.62164E-02  2.32746E-03
StressInBal      N4202    resImp   SIGM_NOEU                  44  4.35644E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -3.96364E-02 -1.17696E-01 -4.49506E-02  1.29660E-02
StressInBal      N4196    resImp   SIGM_NOEU                  45  4.45545E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.28600E-02 -1.27274E-01 -4.86078E-02 -1.40203E-02
StressInBal      N4197    resImp   SIGM_NOEU                  45  4.45545E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -4.19015E-02 -1.33258E-01 -4.99762E-02 -2.51597E-03
StressInBal      N4198    resImp   SIGM_NOEU                  45  4.45545E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -5.35144E-02 -1.37625E-01 -5.47497E-02  2.64715E-04
StressInBal      N4199    resImp   SIGM_NOEU                  45  4.45545E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -5.65317E-02 -1.39079E-01 -5.61078E-02  3.57576E-07
StressInBal      N4200    resImp   SIGM_NOEU                  45  4.45545E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -5.35139E-02 -1.37624E-01 -5.47493E-02 -2.63978E-04
StressInBal      N4201    resImp   SIGM_NOEU                  45  4.45545E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -4.19014E-02 -1.33256E-01 -4.99758E-02  2.51683E-03
StressInBal      N4202    resImp   SIGM_NOEU                  45  4.45545E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.28591E-02 -1.27269E-01 -4.86066E-02  1.40208E-02
StressInBal      N4196    resImp   SIGM_NOEU                  46  4.55446E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.56742E-02 -1.35634E-01 -5.18003E-02 -1.49413E-02
StressInBal      N4197    resImp   SIGM_NOEU                  46  4.55446E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -4.46534E-02 -1.42011E-01 -5.32588E-02 -2.68127E-03
StressInBal      N4198    resImp   SIGM_NOEU                  46  4.55446E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -5.70295E-02 -1.46665E-01 -5.83460E-02  2.82110E-04
StressInBal      N4199    resImp   SIGM_NOEU                  46  4.55446E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -6.02451E-02 -1.48215E-01 -5.97934E-02  3.80992E-07
StressInBal      N4200    resImp   SIGM_NOEU                  46  4.55446E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -5.70290E-02 -1.46664E-01 -5.83456E-02 -2.81325E-04
StressInBal      N4201    resImp   SIGM_NOEU                  46  4.55446E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -4.46534E-02 -1.42009E-01 -5.32584E-02  2.68218E-03
StressInBal      N4202    resImp   SIGM_NOEU                  46  4.55446E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.56733E-02 -1.35629E-01 -5.17990E-02  1.49419E-02
StressInBal      N4196    resImp   SIGM_NOEU                  47  4.65347E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.80120E-02 -1.42577E-01 -5.44521E-02 -1.57063E-02
StressInBal      N4197    resImp   SIGM_NOEU                  47  4.65347E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -4.69393E-02 -1.49281E-01 -5.59855E-02 -2.81856E-03
StressInBal      N4198    resImp   SIGM_NOEU                  47  4.65347E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -5.99493E-02 -1.54174E-01 -6.13332E-02  2.96557E-04
StressInBal      N4199    resImp   SIGM_NOEU                  47  4.65347E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -6.33295E-02 -1.55804E-01 -6.28547E-02  4.00457E-07
StressInBal      N4200    resImp   SIGM_NOEU                  47  4.65347E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -5.99487E-02 -1.54173E-01 -6.13328E-02 -2.95732E-04
StressInBal      N4201    resImp   SIGM_NOEU                  47  4.65347E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -4.69392E-02 -1.49280E-01 -5.59850E-02  2.81952E-03
StressInBal      N4202    resImp   SIGM_NOEU                  47  4.65347E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.80110E-02 -1.42573E-01 -5.44508E-02  1.57069E-02
StressInBal      N4196    resImp   SIGM_NOEU                  48  4.75248E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.98170E-02 -1.47938E-01 -5.64993E-02 -1.62968E-02
StressInBal      N4197    resImp   SIGM_NOEU                  48  4.75248E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -4.87040E-02 -1.54894E-01 -5.80903E-02 -2.92453E-03
StressInBal      N4198    resImp   SIGM_NOEU                  48  4.75248E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -6.22032E-02 -1.59971E-01 -6.36392E-02  3.07707E-04
StressInBal      N4199    resImp   SIGM_NOEU                  48  4.75248E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -6.57105E-02 -1.61661E-01 -6.52178E-02  4.15502E-07
StressInBal      N4200    resImp   SIGM_NOEU                  48  4.75248E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -6.22026E-02 -1.59970E-01 -6.36387E-02 -3.06851E-04
StressInBal      N4201    resImp   SIGM_NOEU                  48  4.75248E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -4.87039E-02 -1.54892E-01 -5.80899E-02  2.92553E-03
StressInBal      N4202    resImp   SIGM_NOEU                  48  4.75248E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.98159E-02 -1.47933E-01 -5.64979E-02  1.62975E-02
StressInBal      N4196    resImp   SIGM_NOEU                  49  4.85149E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -5.10455E-02 -1.51586E-01 -5.78924E-02 -1.66986E-02
StressInBal      N4197    resImp   SIGM_NOEU                  49  4.85149E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -4.99050E-02 -1.58713E-01 -5.95226E-02 -2.99663E-03
StressInBal      N4198    resImp   SIGM_NOEU                  49  4.85149E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -6.37369E-02 -1.63915E-01 -6.52082E-02  3.15293E-04
StressInBal      N4199    resImp   SIGM_NOEU                  49  4.85149E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -6.73307E-02 -1.65647E-01 -6.68258E-02  4.25764E-07
StressInBal      N4200    resImp   SIGM_NOEU                  49  4.85149E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -6.37363E-02 -1.63914E-01 -6.52078E-02 -3.14415E-04
StressInBal      N4201    resImp   SIGM_NOEU                  49  4.85149E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -4.99049E-02 -1.58711E-01 -5.95222E-02  2.99766E-03
StressInBal      N4202    resImp   SIGM_NOEU                  49  4.85149E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -5.10445E-02 -1.51580E-01 -5.78910E-02  1.66993E-02
StressInBal      N4196    resImp   SIGM_NOEU                  50  4.95050E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -5.16681E-02 -1.53432E-01 -5.85980E-02 -1.69020E-02
StressInBal      N4197    resImp   SIGM_NOEU                  50  4.95050E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -5.05132E-02 -1.60647E-01 -6.02479E-02 -3.03312E-03
StressInBal      N4198    resImp   SIGM_NOEU                  50  4.95050E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -6.45134E-02 -1.65912E-01 -6.60026E-02  3.19129E-04
StressInBal      N4199    resImp   SIGM_NOEU                  50  4.95050E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -6.81509E-02 -1.67665E-01 -6.76399E-02  4.30996E-07
StressInBal      N4200    resImp   SIGM_NOEU                  50  4.95050E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -6.45128E-02 -1.65911E-01 -6.60022E-02 -3.18241E-04
StressInBal      N4201    resImp   SIGM_NOEU                  50  4.95050E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -5.05131E-02 -1.60645E-01 -6.02474E-02  3.03416E-03
StressInBal      N4202    resImp   SIGM_NOEU                  50  4.95050E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -5.16670E-02 -1.53427E-01 -5.85965E-02  1.69027E-02
StressInBal      N4196    resImp   SIGM_NOEU                  51  5.04950E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -5.16696E-02 -1.53434E-01 -5.85988E-02 -1.69020E-02
StressInBal      N4197    resImp   SIGM_NOEU                  51  5.04950E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -5.05141E-02 -1.60648E-01 -6.02485E-02 -3.03311E-03
StressInBal      N4198    resImp   SIGM_NOEU                  51  5.04950E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -6.45139E-02 -1.65913E-01 -6.60031E-02  3.19125E-04
StressInBal      N4199    resImp   SIGM_NOEU                  51  5.04950E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -6.81514E-02 -1.67666E-01 -6.76404E-02  4.31073E-07
StressInBal      N4200    resImp   SIGM_NOEU                  51  5.04950E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -6.45134E-02 -1.65912E-01 -6.60027E-02 -3.18237E-04
StressInBal      N4201    resImp   SIGM_NOEU                  51  5.04950E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -5.05140E-02 -1.60646E-01 -6.02480E-02  3.03415E-03
StressInBal      N4202    resImp   SIGM_NOEU                  51  5.04950E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -5.16685E-02 -1.53429E-01 -5.85974E-02  1.69027E-02
StressInBal      N4196    resImp   SIGM_NOEU                  52  5.14851E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -5.10500E-02 -1.51590E-01 -5.78950E-02 -1.66988E-02
StressInBal      N4197    resImp   SIGM_NOEU                  52  5.14851E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -4.99075E-02 -1.58717E-01 -5.95245E-02 -2.99662E-03
StressInBal      N4198    resImp   SIGM_NOEU                  52  5.14851E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -6.37385E-02 -1.63918E-01 -6.52097E-02  3.15280E-04
StressInBal      N4199    resImp   SIGM_NOEU                  52  5.14851E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -6.73322E-02 -1.65650E-01 -6.68273E-02  4.25993E-07
StressInBal      N4200    resImp   SIGM_NOEU                  52  5.14851E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -6.37380E-02 -1.63917E-01 -6.52093E-02 -3.14402E-04
StressInBal      N4201    resImp   SIGM_NOEU                  52  5.14851E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -4.99074E-02 -1.58715E-01 -5.95240E-02  2.99764E-03
StressInBal      N4202    resImp   SIGM_NOEU                  52  5.14851E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -5.10490E-02 -1.51585E-01 -5.78936E-02  1.66995E-02
StressInBal      N4196    resImp   SIGM_NOEU                  53  5.24752E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.98244E-02 -1.47945E-01 -5.65036E-02 -1.62971E-02
StressInBal      N4197    resImp   SIGM_NOEU                  53  5.24752E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -4.87082E-02 -1.54900E-01 -5.80933E-02 -2.92450E-03
StressInBal      N4198    resImp   SIGM_NOEU                  53  5.24752E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -6.22059E-02 -1.59976E-01 -6.36416E-02  3.07686E-04
StressInBal      N4199    resImp   SIGM_NOEU                  53  5.24752E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -6.57130E-02 -1.61667E-01 -6.52202E-02  4.15879E-07
StressInBal      N4200    resImp   SIGM_NOEU                  53  5.24752E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -6.22054E-02 -1.59975E-01 -6.36412E-02 -3.06829E-04
StressInBal      N4201    resImp   SIGM_NOEU                  53  5.24752E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -4.87081E-02 -1.54898E-01 -5.80929E-02  2.92551E-03
StressInBal      N4202    resImp   SIGM_NOEU                  53  5.24752E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.98234E-02 -1.47940E-01 -5.65022E-02  1.62978E-02
StressInBal      N4196    resImp   SIGM_NOEU                  54  5.34653E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.80222E-02 -1.42587E-01 -5.44580E-02 -1.57067E-02
StressInBal      N4197    resImp   SIGM_NOEU                  54  5.34653E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -4.69450E-02 -1.49290E-01 -5.59896E-02 -2.81852E-03
StressInBal      N4198    resImp   SIGM_NOEU                  54  5.34653E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -5.99530E-02 -1.54182E-01 -6.13365E-02  2.96527E-04
StressInBal      N4199    resImp   SIGM_NOEU                  54  5.34653E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -6.33329E-02 -1.55811E-01 -6.28579E-02  4.00975E-07
